 1445 09-04-15   0.090   0.017   0.125   0.000   0.000   0.000   0.000   0.000   0.271
 1446 09-04-09   0.090   0.017   0.075   0.000   0.000   0.000   0.000   0.000   0.165
 1447 09-03-15   0.090   0.013   0.125   0.000   0.000   0.000   0.000   0.000   0.304
 1448 09-03-15   0.090   0.013   0.125   0.000   0.000   0.000   0.000   0.000   0.304
 1449 09-02-12   0.090   0.009   0.100   0.000   0.000   0.000   0.000   0.000   0.488
 1450 09-02-06   0.090   0.009   0.050   0.000   0.000   0.000   0.000   0.000   0.123
 1451 09-01-18   0.090   0.004   0.149   0.000   0.000   0.000   0.000   0.000   0.300
 1452 09-01-18   0.090   0.004   0.149   0.000   0.000   0.000   0.000   0.000   0.272
 1453 09-01-07   0.090   0.004   0.058   0.000   0.000   0.000   0.000   0.000   0.133
 1454 09-00-50   0.090   0.000   0.415   0.000   0.000   0.000   0.000   0.000   0.196
 1455 09-00-48   0.090   0.000   0.398   0.000   0.000   0.000   0.000   0.000   0.183
 1456 09-00-45   0.090   0.000   0.374   0.000   0.000   0.000   0.000   0.000   0.185
 1457 09-00-40   0.090   0.000   0.332   0.000   0.000   0.000   0.000   0.000   0.183
 1458 09-00-37   0.090   0.000   0.307   0.000   0.000   0.000   0.000   0.000   0.192
 1459 09-00-35   0.090   0.000   0.291   0.000   0.000   0.000   0.000   0.000   0.182
 1460 09-00-35   0.090   0.000   0.291   0.000   0.000   0.000   0.000   0.000   0.174
 1461 09-00-34   0.090   0.000   0.282   0.000   0.000   0.000   0.000   0.000   0.256
 1462 09-00-33   0.090   0.000   0.274   0.000   0.000   0.000   0.000   0.000   0.160
 1463 09-00-32   0.090   0.000   0.266   0.000   0.000   0.000   0.000   0.000   0.181
 1464 09-00-31   0.090   0.000   0.257   0.000   0.000   0.000   0.000   0.000   0.196
 1465 09-00-30   0.090   0.000   0.249   0.000   0.000   0.000   0.000   0.000   0.198
 1466 09-00-30   0.090   0.000   0.249   0.000   0.000   0.000   0.000   0.000   0.249
 1467 09-00-29   0.090   0.000   0.241   0.000   0.000   0.000   0.000   0.000   0.285
 1468 09-00-28   0.090   0.000   0.232   0.000   0.000   0.000   0.000   0.000   0.312
 1469 09-00-26   0.090   0.000   0.216   0.000   0.000   0.000   0.000   0.000   0.449
 1470 09-00-16   0.090   0.000   0.133   0.000   0.000   0.000   0.000   0.000   0.164
 1471 09-00-14   0.090   0.000   0.116   0.000   0.000   0.000   0.000   0.000   0.359
 1472 09-00-12   0.090   0.000   0.100   0.000   0.000   0.000   0.000   0.000   0.142
 1473 09-00-09   0.090   0.000   0.075   0.000   0.000   0.000   0.000   0.000   0.162
 1474 09-00-09   0.090   0.000   0.075   0.000   0.000   0.000   0.000   0.000   0.267
 1475 09-00-09   0.090   0.000   0.075   0.000   0.000   0.000   0.000   0.000   0.117
 1476 09-00-06   0.090   0.000   0.050   0.000   0.000   0.000   0.000   0.000   0.154
 1477 09-00-00   0.090   0.000   0.000   0.000   0.000   0.000   0.000   0.000   0.124
 1478 09-00-00   0.090   0.000   0.000   0.000   0.000   0.000   0.000   0.000   0.318
 1479 09-00-00   0.090   0.000   0.000   0.000   0.000   0.000   0.000   0.000   0.159
 1480 08-42-10   0.080   0.183   0.083   0.000   0.000   0.000   0.000   0.000   0.299
 1481 08-42-08   0.080   0.183   0.066   0.000   0.000   0.000   0.000   0.000   0.271
 1482 08-42-05   0.080   0.183   0.042   0.000   0.000   0.000   0.000   0.000   0.322
 1483 08-42-04   0.080   0.183   0.033   0.000   0.000   0.000   0.000   0.000   0.319
 1484 08-41-12   0.080   0.179   0.100   0.000   0.000   0.000   0.000   0.000   0.323
 1485 08-41-10   0.080   0.179   0.083   0.000   0.000   0.000   0.000   0.000   0.259
 1486 08-41-09   0.080   0.179   0.075   0.000   0.000   0.000   0.000   0.000   0.262
 1487 08-40-15   0.080   0.175   0.125   0.000   0.000   0.000   0.000   0.000   0.275
 1488 08-40-12   0.080   0.175   0.100   0.000   0.000   0.000   0.000   0.000   0.265
 1489 08-40-09   0.080   0.175   0.075   0.000   0.000   0.000   0.000   0.000   0.276
 1490 08-40-09   0.080   0.175   0.075   0.000   0.000   0.000   0.000   0.000   0.260
 1491 08-40-08   0.080   0.175   0.066   0.000   0.000   0.000   0.000   0.000   0.268
 1492 08-39-15   0.080   0.170   0.125   0.000   0.000   0.000   0.000   0.000   0.273
 1493 08-39-08   0.080   0.170   0.066   0.000   0.000   0.000   0.000   0.000   0.259
 1494 08-39-06   0.080   0.170   0.050   0.000   0.000   0.000   0.000   0.000   0.272
 1495 08-39-04   0.080   0.170   0.033   0.000   0.000   0.000   0.000   0.000   0.334
 1496 08-39-00   0.080   0.170   0.000   0.000   0.000   0.000   0.000   0.000   0.341
 1497 08-38-09   0.080   0.166   0.075   0.000   0.000   0.000   0.000   0.000   0.264
 1498 08-38-07   0.080   0.166   0.058   0.000   0.000   0.000   0.000   0.000   0.386
 1499 08-38-04   0.080   0.166   0.033   0.000   0.000   0.000   0.000   0.000   0.341
 1500 08-37-09   0.080   0.161   0.075   0.000   0.000   0.000   0.000   0.000   0.250
 1501 08-37-08   0.080   0.161   0.066   0.000   0.000   0.000   0.000   0.000   0.241
 1502 08-37-07   0.080   0.161   0.058   0.000   0.000   0.000   0.000   0.000   0.265
 1503 08-37-06   0.080   0.161   0.050   0.000   0.000   0.000   0.000   0.000   0.328
 1504 08-36-12   0.080   0.157   0.100   0.000   0.000   0.000   0.000   0.000   0.238
 1505 08-36-10   0.080   0.157   0.083   0.000   0.000   0.000   0.000   0.000   0.242
 1506 08-36-06   0.080   0.157   0.050   0.000   0.000   0.000   0.000   0.000   0.263
 1507 08-35-12   0.080   0.153   0.100   0.000   0.000   0.000   0.000   0.000   0.259
 1508 08-34-07   0.080   0.148   0.058   0.000   0.000   0.000   0.000   0.000   0.266
 1509 08-34-05   0.080   0.148   0.042   0.000   0.000   0.000   0.000   0.000   0.259
 1510 08-33-17   0.080   0.144   0.141   0.000   0.000   0.000   0.000   0.000   0.239
 1511 08-33-16   0.080   0.144   0.133   0.000   0.000   0.000   0.000   0.000   0.264
 1512 08-32-18   0.080   0.140   0.149   0.000   0.000   0.000   0.000   0.000   0.250
 1513 08-32-17   0.080   0.140   0.141   0.000   0.000   0.000   0.000   0.000   0.228
 1514 08-32-16   0.080   0.140   0.133   0.000   0.000   0.000   0.000   0.000   0.389
 1515 08-32-16   0.080   0.140   0.133   0.000   0.000   0.000   0.000   0.000   0.268
 1516 08-32-16   0.080   0.140   0.133   0.000   0.000   0.000   0.000   0.000   0.321
 1517 08-32-16   0.080   0.140   0.133   0.000   0.000   0.000   0.000   0.000   0.276
 1518 08-32-16   0.080   0.140   0.133   0.000   0.000   0.000   0.000   0.000   0.277
 1519 08-32-16   0.080   0.140   0.133   0.000   0.000   0.000   0.000   0.000   0.271
 1520 08-32-16   0.080   0.140   0.133   0.000   0.000   0.000   0.000   0.000   0.302
 1521 08-32-16   0.080   0.140   0.133   0.000   0.000   0.000   0.000   0.000   0.311
 1522 08-32-16   0.080   0.140   0.133   0.000   0.000   0.000   0.000   0.000   0.259
 1523 08-32-15   0.080   0.140   0.125   0.000   0.000   0.000   0.000   0.000   0.232
 1524 08-32-15   0.080   0.140   0.125   0.000   0.000   0.000   0.000   0.000   0.279
 1525 08-32-13   0.080   0.140   0.108   0.000   0.000   0.000   0.000   0.000   0.257
 1526 08-32-05   0.080   0.140   0.042   0.000   0.000   0.000   0.000   0.000   0.302
 1527 08-32-05   0.080   0.140   0.042   0.000   0.000   0.000   0.000   0.000   3.184
 1528 08-31-18   0.080   0.135   0.149   0.000   0.000   0.000   0.000   0.000   0.248
 1529 08-31-16   0.080   0.135   0.133   0.000   0.000   0.000   0.000   0.000   0.255
 1530 08-31-15   0.080   0.135   0.125   0.000   0.000   0.000   0.000   0.000   0.284
 1531 08-31-11   0.080   0.135   0.091   0.000   0.000   0.000   0.000   0.000   0.274
 1532 08-31-05   0.080   0.135   0.042   0.000   0.000   0.000   0.000   0.000   0.318
 1533 08-31-04   0.080   0.135   0.033   0.000   0.000   0.000   0.000   0.000   3.051
 1534 08-30-21   0.080   0.131   0.174   0.000   0.000   0.000   0.000   0.000   0.222
 1535 08-30-18   0.080   0.131   0.149   0.000   0.000   0.000   0.000   0.000   0.244
 1536 08-30-16   0.080   0.131   0.133   0.000   0.000   0.000   0.000   0.000   0.274
 1537 08-30-15   0.080   0.131   0.125   0.000   0.000   0.000   0.000   0.000   0.206
 1538 08-30-14   0.080   0.131   0.116   0.000   0.000   0.000   0.000   0.000   0.338
 1539 08-30-14   0.080   0.131   0.116   0.000   0.000   0.000   0.000   0.000   0.261
 1540 08-29-15   0.080   0.127   0.125   0.000   0.000   0.000   0.000   0.000   0.291
 1541 08-29-14   0.080   0.127   0.116   0.000   0.000   0.000   0.000   0.000   0.248
 1542 08-29-08   0.080   0.127   0.066   0.000   0.000   0.000   0.000   0.000   0.275
 1543 08-28-20   0.080   0.122   0.166   0.000   0.000   0.000   0.000   0.000   0.274
 1544 08-28-18   0.080   0.122   0.149   0.000   0.000   0.000   0.000   0.000   0.286
 1545 08-28-16   0.080   0.122   0.133   0.000   0.000   0.000   0.000   0.000   0.280
 1546 08-28-16   0.080   0.122   0.133   0.000   0.000   0.000   0.000   0.000   0.268
 1547 08-28-15   0.080   0.122   0.125   0.000   0.000   0.000   0.000   0.000   0.263
 1548 08-28-14   0.080   0.122   0.116   0.000   0.000   0.000   0.000   0.000   0.230
 1549 08-28-13   0.080   0.122   0.108   0.000   0.000   0.000   0.000   0.000   0.260
 1550 08-28-13   0.080   0.122   0.108   0.000   0.000   0.000   0.000   0.000   0.313
 1551 08-28-13   0.080   0.122   0.108   0.000   0.000   0.000   0.000   0.000   0.293
 1552 08-28-00   0.080   0.122   0.000   0.000   0.000   0.000   0.000   0.000   0.250
 1553 08-27-13   0.080   0.118   0.108   0.000   0.000   0.000   0.000   0.000   0.282
 1554 08-27-11   0.080   0.118   0.091   0.000   0.000   0.000   0.000   0.000   0.239
 1555 08-27-06   0.080   0.118   0.050   0.000   0.000   0.000   0.000   0.000   0.223
 1556 08-27-05   0.080   0.118   0.042   0.000   0.000   0.000   0.000   0.000   0.304
 1557 08-27-03   0.080   0.118   0.025   0.000   0.000   0.000   0.000   0.000   0.252
 1558 08-26-27   0.080   0.113   0.224   0.000   0.000   0.000   0.000   0.000   0.242
 1559 08-26-26   0.080   0.113   0.216   0.000   0.000   0.000   0.000   0.000   0.231
 1560 08-26-17   0.080   0.113   0.141   0.000   0.000   0.000   0.000   0.000   0.262
 1561 08-26-15   0.080   0.113   0.125   0.000   0.000   0.000   0.000   0.000   0.297
 1562 08-26-15   0.080   0.113   0.125   0.000   0.000   0.000   0.000   0.000   0.273
 1563 08-26-12   0.080   0.113   0.100   0.000   0.000   0.000   0.000   0.000   0.237
 1564 08-26-03   0.080   0.113   0.025   0.000   0.000   0.000   0.000   0.000   0.217
 1565 08-25-25   0.080   0.109   0.208   0.000   0.000   0.000   0.000   0.000   0.203
 1566 08-25-25   0.080   0.109   0.208   0.000   0.000   0.000   0.000   0.000   0.280
 1567 08-25-24   0.080   0.109   0.199   0.000   0.000   0.000   0.000   0.000   0.266
 1568 08-25-19   0.080   0.109   0.158   0.000   0.000   0.000   0.000   0.000   0.268
 1569 08-25-16   0.080   0.109   0.133   0.000   0.000   0.000   0.000   0.000   0.267
 1570 08-25-03   0.080   0.109   0.025   0.000   0.000   0.000   0.000   0.000   0.211
 1571 08-25-03   0.080   0.109   0.025   0.000   0.000   0.000   0.000   0.000   0.242
 1572 08-25-03   0.080   0.109   0.025   0.000   0.000   0.000   0.000   0.000   0.241
 1573 08-25-03   0.080   0.109   0.025   0.000   0.000   0.000   0.000   0.000   0.214
 1574 08-24-26   0.080   0.105   0.216   0.000   0.000   0.000   0.000   0.000   0.255
 1575 08-24-24   0.080   0.106   0.199   0.000   0.000   0.000   0.000   0.000   0.266
 1576 08-24-24   0.080   0.106   0.199   0.000   0.000   0.000   0.000   0.000   0.250
 1577 08-24-24   0.080   0.106   0.199   0.000   0.000   0.000   0.000   0.000   0.217
 1578 08-24-17   0.080   0.105   0.141   0.000   0.000   0.000   0.000   0.000   0.269
 1579 08-24-16   0.080   0.105   0.133   0.000   0.000   0.000   0.000   0.000   0.253
 1580 08-24-14   0.080   0.105   0.116   0.000   0.000   0.000   0.000   0.000   0.252
 1581 08-24-04   0.080   0.105   0.033   0.000   0.000   0.000   0.000   0.000   0.178
 1582 08-24-03   0.080   0.105   0.025   0.000   0.000   0.000   0.000   0.000   0.165
 1583 08-24-00   0.080   0.105   0.000   0.000   0.000   0.000   0.000   0.000   0.178
 1584 08-23-23   0.080   0.100   0.191   0.000   0.000   0.000   0.000   0.000   0.259
 1585 08-23-22   0.080   0.100   0.183   0.000   0.000   0.000   0.000   0.000   0.225
 1586 08-23-21   0.080   0.100   0.174   0.000   0.000   0.000   0.000   0.000   0.273
 1587 08-22-32   0.080   0.096   0.266   0.000   0.000   0.000   0.000   0.000   0.241
 1588 08-22-31   0.080   0.096   0.257   0.000   0.000   0.000   0.000   0.000   0.278
 1589 08-22-30   0.080   0.096   0.249   0.000   0.000   0.000   0.000   0.000   0.244
 1590 08-22-29   0.080   0.096   0.241   0.000   0.000   0.000   0.000   0.000   0.227
 1591 08-22-29   0.080   0.096   0.241   0.000   0.000   0.000   0.000   0.000   0.210
 1592 08-22-29   0.080   0.096   0.241   0.000   0.000   0.000   0.000   0.000   0.236
 1593 08-22-29   0.080   0.096   0.241   0.000   0.000   0.000   0.000   0.000   0.249
 1594 08-22-28   0.080   0.096   0.232   0.000   0.000   0.000   0.000   0.000   0.257
 1595 08-22-26   0.080   0.096   0.216   0.000   0.000   0.000   0.000   0.000   0.265
 1596 08-22-24   0.080   0.096   0.199   0.000   0.000   0.000   0.000   0.000   0.220
 1597 08-22-22   0.080   0.096   0.183   0.000   0.000   0.000   0.000   0.000   0.231
 1598 08-22-21   0.080   0.096   0.174   0.000   0.000   0.000   0.000   0.000   0.229
 1599 08-22-20   0.080   0.096   0.166   0.000   0.000   0.000   0.000   0.000   0.234
 1600 08-22-20   0.080   0.096   0.166   0.000   0.000   0.000   0.000   0.000   0.248
 1601 08-22-10   0.080   0.096   0.083   0.000   0.000   0.000   0.000   0.000   0.296
 1602 08-22-09   0.080   0.096   0.075   0.000   0.000   0.000   0.000   0.000   0.282
 1603 08-22-03   0.080   0.096   0.025   0.000   0.000   0.000   0.000   0.000   0.235
 1604 08-22-02   0.080   0.096   0.017   0.000   0.000   0.000   0.000   0.000   0.255
 1605 08-21-33   0.080   0.092   0.274   0.000   0.000   0.000   0.000   0.000   0.227
 1606 08-21-32   0.080   0.092   0.266   0.000   0.000   0.000   0.000   0.000   0.245
 1607 08-21-31   0.080   0.092   0.257   0.000   0.000   0.000   0.000   0.000   0.247
 1608 08-21-30   0.080   0.092   0.249   0.000   0.000   0.000   0.000   0.000   0.228
 1609 08-21-29   0.080   0.092   0.241   0.000   0.000   0.000   0.000   0.000   0.256
 1610 08-21-28   0.080   0.092   0.232   0.000   0.000   0.000   0.000   0.000   0.342
 1611 08-21-28   0.080   0.092   0.232   0.000   0.000   0.000   0.000   0.000   0.244
 1612 08-21-28   0.080   0.092   0.232   0.000   0.000   0.000   0.000   0.000   0.265
 1613 08-21-27   0.080   0.092   0.224   0.000   0.000   0.000   0.000   0.000   0.272
 1614 08-21-27   0.080   0.092   0.224   0.000   0.000   0.000   0.000   0.000   0.219
 1615 08-21-26   0.080   0.092   0.216   0.000   0.000   0.000   0.000   0.000   0.243
 1616 08-21-26   0.080   0.092   0.216   0.000   0.000   0.000   0.000   0.000   0.283
 1617 08-21-25   0.080   0.092   0.208   0.000   0.000   0.000   0.000   0.000   0.238
 1618 08-21-22   0.080   0.092   0.183   0.000   0.000   0.000   0.000   0.000   0.215
 1619 08-21-21   0.080   0.092   0.174   0.000   0.000   0.000   0.000   0.000   0.233
 1620 08-21-21   0.080   0.092   0.174   0.000   0.000   0.000   0.000   0.000   0.261
 1621 08-21-20   0.080   0.092   0.166   0.000   0.000   0.000   0.000   0.000   0.232
 1622 08-21-18   0.080   0.092   0.149   0.000   0.000   0.000   0.000   0.000   0.215
 1623 08-21-17   0.080   0.092   0.141   0.000   0.000   0.000   0.000   0.000   0.224
 1624 08-21-10   0.080   0.092   0.083   0.000   0.000   0.000   0.000   0.000   0.283
 1625 08-21-10   0.080   0.092   0.083   0.000   0.000   0.000   0.000   0.000   0.343
 1626 08-21-10   0.080   0.092   0.083   0.000   0.000   0.000   0.000   0.000   0.313
 1627 08-21-02   0.080   0.092   0.017   0.000   0.000   0.000   0.000   0.000   0.189
 1628 08-20-35   0.080   0.087   0.291   0.000   0.000   0.000   0.000   0.000   0.192
 1629 08-20-34   0.080   0.087   0.282   0.000   0.000   0.000   0.000   0.000   0.230
 1630 08-20-33   0.080   0.087   0.274   0.000   0.000   0.000   0.000   0.000   0.243
 1631 08-20-32   0.080   0.087   0.266   0.000   0.000   0.000   0.000   0.000   0.237
 1632 08-20-31   0.080   0.087   0.257   0.000   0.000   0.000   0.000   0.000   0.239
 1633 08-20-30   0.080   0.087   0.249   0.000   0.000   0.000   0.000   0.000   0.226
 1634 08-20-29   0.080   0.087   0.241   0.000   0.000   0.000   0.000   0.000   0.245
 1635 08-20-29   0.080   0.087   0.241   0.000   0.000   0.000   0.000   0.000   0.219
 1636 08-20-28   0.080   0.087   0.232   0.000   0.000   0.000   0.000   0.000   0.274
 1637 08-20-27   0.080   0.087   0.224   0.000   0.000   0.000   0.000   0.000   0.281
 1638 08-20-26   0.080   0.087   0.216   0.000   0.000   0.000   0.000   0.000   0.249
 1639 08-20-26   0.080   0.087   0.216   0.000   0.000   0.000   0.000   0.000   0.278
 1640 08-20-25   0.080   0.087   0.208   0.000   0.000   0.000   0.000   0.000   0.206
 1641 08-20-25   0.080   0.087   0.208   0.000   0.000   0.000   0.000   0.000   0.235
 1642 08-20-24   0.080   0.087   0.199   0.000   0.000   0.000   0.000   0.000   0.233
 1643 08-20-24   0.080   0.087   0.199   0.000   0.000   0.000   0.000   0.000   0.243
 1644 08-20-22   0.080   0.087   0.183   0.000   0.000   0.000   0.000   0.000   0.247
 1645 08-20-21   0.080   0.087   0.174   0.000   0.000   0.000   0.000   0.000   0.215
 1646 08-20-16   0.080   0.087   0.133   0.000   0.000   0.000   0.000   0.000   0.272
 1647 08-20-09   0.080   0.087   0.075   0.000   0.000   0.000   0.000   0.000   0.210
 1648 08-20-09   0.080   0.087   0.075   0.000   0.000   0.000   0.000   0.000   0.357
 1649 08-20-05   0.080   0.087   0.042   0.000   0.000   0.000   0.000   0.000   0.249
 1650 08-20-05   0.080   0.087   0.042   0.000   0.000   0.000   0.000   0.000   0.229
 1651 08-20-04   0.080   0.087   0.033   0.000   0.000   0.000   0.000   0.000   0.171
 1652 08-20-04   0.080   0.087   0.033   0.000   0.000   0.000   0.000   0.000   0.203
 1653 08-20-02   0.080   0.087   0.017   0.000   0.000   0.000   0.000   0.000   0.163
 1654 08-20-00   0.080   0.087   0.000   0.000   0.000   0.000   0.000   0.000   0.188
 1655 08-20-00   0.080   0.087   0.000   0.000   0.000   0.000   0.000   0.000   0.156
 1656 08-19-35   0.080   0.083   0.291   0.000   0.000   0.000   0.000   0.000   0.225
 1657 08-19-34   0.080   0.083   0.282   0.000   0.000   0.000   0.000   0.000   0.211
 1658 08-19-32   0.080   0.083   0.266   0.000   0.000   0.000   0.000   0.000   0.232
 1659 08-19-32   0.080   0.083   0.266   0.000   0.000   0.000   0.000   0.000   0.241
 1660 08-19-31   0.080   0.083   0.257   0.000   0.000   0.000   0.000   0.000   0.248
 1661 08-19-31   0.080   0.083   0.257   0.000   0.000   0.000   0.000   0.000   0.248
 1662 08-19-30   0.080   0.083   0.249   0.000   0.000   0.000   0.000   0.000   0.256
 1663 08-19-25   0.080   0.083   0.208   0.000   0.000   0.000   0.000   0.000   0.218
 1664 08-19-25   0.080   0.083   0.208   0.000   0.000   0.000   0.000   0.000   0.259
 1665 08-19-24   0.080   0.083   0.199   0.000   0.000   0.000   0.000   0.000   0.260
 1666 08-19-19   0.080   0.083   0.158   0.000   0.000   0.000   0.000   0.000   0.212
 1667 08-19-17   0.080   0.083   0.141   0.000   0.000   0.000   0.000   0.000   0.219
 1668 08-19-03   0.080   0.083   0.025   0.000   0.000   0.000   0.000   0.000   0.237
 1669 08-19-02   0.080   0.083   0.017   0.000   0.000   0.000   0.000   0.000   0.220
 1670 08-18-36   0.080   0.079   0.299   0.000   0.000   0.000   0.000   0.000   0.206
 1671 08-18-34   0.080   0.079   0.282   0.000   0.000   0.000   0.000   0.000   0.208
 1672 08-18-27   0.080   0.079   0.224   0.000   0.000   0.000   0.000   0.000   0.238
 1673 08-18-26   0.080   0.079   0.216   0.000   0.000   0.000   0.000   0.000   0.254
 1674 08-18-25   0.080   0.079   0.208   0.000   0.000   0.000   0.000   0.000   0.214
 1675 08-18-23   0.080   0.079   0.191   0.000   0.000   0.000   0.000   0.000   0.267
 1676 08-18-21   0.080   0.079   0.174   0.000   0.000   0.000   0.000   0.000   0.203
 1677 08-18-09   0.080   0.079   0.075   0.000   0.000   0.000   0.000   0.000   0.291
 1678 08-18-06   0.080   0.079   0.050   0.000   0.000   0.000   0.000   0.000   0.207
 1679 08-18-04   0.080   0.079   0.033   0.000   0.000   0.000   0.000   0.000   0.175
 1680 08-18-00   0.080   0.079   0.000   0.000   0.000   0.000   0.000   0.000   0.128
 1681 08-17-35   0.080   0.074   0.291   0.000   0.000   0.000   0.000   0.000   0.232
 1682 08-17-34   0.080   0.074   0.282   0.000   0.000   0.000   0.000   0.000   0.197
 1683 08-17-33   0.080   0.074   0.274   0.000   0.000   0.000   0.000   0.000   0.184
 1684 08-17-30   0.080   0.074   0.249   0.000   0.000   0.000   0.000   0.000   0.221
 1685 08-17-29   0.080   0.074   0.241   0.000   0.000   0.000   0.000   0.000   0.242
 1686 08-17-27   0.080   0.074   0.224   0.000   0.000   0.000   0.000   0.000   0.241
 1687 08-17-27   0.080   0.074   0.224   0.000   0.000   0.000   0.000   0.000   0.243
 1688 08-17-26   0.080   0.074   0.216   0.000   0.000   0.000   0.000   0.000   0.239
 1689 08-17-26   0.080   0.074   0.216   0.000   0.000   0.000   0.000   0.000   0.259
 1690 08-17-26   0.080   0.074   0.216   0.000   0.000   0.000   0.000   0.000   0.196
 1691 08-17-25   0.080   0.074   0.208   0.000   0.000   0.000   0.000   0.000   0.254
 1692 08-17-25   0.080   0.074   0.208   0.000   0.000   0.000   0.000   0.000   0.256
 1693 08-17-22   0.080   0.074   0.183   0.000   0.000   0.000   0.000   0.000   0.237
 1694 08-17-21   0.080   0.074   0.174   0.000   0.000   0.000   0.000   0.000   0.243
 1695 08-17-18   0.080   0.074   0.149   0.000   0.000   0.000   0.000   0.000   0.280
 1696 08-17-17   0.080   0.074   0.141   0.000   0.000   0.000   0.000   0.000   0.288
 1697 08-16-34   0.080   0.070   0.282   0.000   0.000   0.000   0.000   0.000   0.227
 1698 08-16-33   0.080   0.070   0.274   0.000   0.000   0.000   0.000   0.000   0.238
 1699 08-16-32   0.080   0.070   0.266   0.000   0.000   0.000   0.000   0.000   0.219
 1700 08-16-32   0.080   0.070   0.266   0.000   0.000   0.000   0.000   0.000   0.242
 1701 08-16-28   0.080   0.070   0.232   0.000   0.000   0.000   0.000   0.000   0.252
 1702 08-16-26   0.080   0.070   0.216   0.000   0.000   0.000   0.000   0.000   0.256
 1703 08-16-25   0.080   0.070   0.208   0.000   0.000   0.000   0.000   0.000   0.266
 1704 08-16-24   0.080   0.070   0.199   0.000   0.000   0.000   0.000   0.000   0.229
 1705 08-16-24   0.080   0.070   0.199   0.000   0.000   0.000   0.000   0.000   0.239
 1706 08-16-16   0.080   0.070   0.133   0.000   0.000   0.000   0.000   0.000   0.245
 1707 08-16-16   0.080   0.070   0.133   0.000   0.000   0.000   0.000   0.000   0.282
 1708 08-16-12   0.080   0.070   0.100   0.000   0.000   0.000   0.000   0.000   0.158
 1709 08-15-33   0.080   0.065   0.274   0.000   0.000   0.000   0.000   0.000   0.206
 1710 08-15-33   0.080   0.065   0.274   0.000   0.000   0.000   0.000   0.000   0.212
 1711 08-15-32   0.080   0.065   0.266   0.000   0.000   0.000   0.000   0.000   0.210
 1712 08-15-31   0.080   0.065   0.257   0.000   0.000   0.000   0.000   0.000   0.237
 1713 08-15-30   0.080   0.065   0.249   0.000   0.000   0.000   0.000   0.000   0.218
 1714 08-15-29   0.080   0.065   0.241   0.000   0.000   0.000   0.000   0.000   0.237
 1715 08-15-29   0.080   0.065   0.241   0.000   0.000   0.000   0.000   0.000   0.249
 1716 08-15-28   0.080   0.065   0.232   0.000   0.000   0.000   0.000   0.000   0.208
 1717 08-15-25   0.080   0.065   0.208   0.000   0.000   0.000   0.000   0.000   0.225
 1718 08-15-23   0.080   0.065   0.191   0.000   0.000   0.000   0.000   0.000   0.266
 1719 08-15-20   0.080   0.065   0.166   0.000   0.000   0.000   0.000   0.000   0.243
 1720 08-15-18   0.080   0.065   0.149   0.000   0.000   0.000   0.000   0.000   0.198
 1721 08-15-16   0.080   0.065   0.133   0.000   0.000   0.000   0.000   0.000   0.254
 1722 08-15-03   0.080   0.065   0.025   0.000   0.000   0.000   0.000   0.000   0.200
 1723 08-14-33   0.080   0.061   0.274   0.000   0.000   0.000   0.000   0.000   0.202
 1724 08-14-32   0.080   0.061   0.266   0.000   0.000   0.000   0.000   0.000   0.221
 1725 08-14-30   0.080   0.061   0.249   0.000   0.000   0.000   0.000   0.000   0.222
 1726 08-14-28   0.080   0.061   0.232   0.000   0.000   0.000   0.000   0.000   0.239
 1727 08-14-27   0.080   0.061   0.224   0.000   0.000   0.000   0.000   0.000   0.252
 1728 08-14-26   0.080   0.061   0.216   0.000   0.000   0.000   0.000   0.000   0.275
 1729 08-14-19   0.080   0.061   0.158   0.000   0.000   0.000   0.000   0.000   0.206
 1730 08-14-18   0.080   0.061   0.149   0.000   0.000   0.000   0.000   0.000   0.166
 1731 08-13-34   0.080   0.057   0.282   0.000   0.000   0.000   0.000   0.000   0.217
 1732 08-13-34   0.080   0.057   0.282   0.000   0.000   0.000   0.000   0.000   0.238
 1733 08-13-33   0.080   0.057   0.274   0.000   0.000   0.000   0.000   0.000   0.227
 1734 08-13-32   0.080   0.057   0.266   0.000   0.000   0.000   0.000   0.000   0.247
 1735 08-13-32   0.080   0.057   0.266   0.000   0.000   0.000   0.000   0.000   0.227
 1736 08-13-30   0.080   0.057   0.249   0.000   0.000   0.000   0.000   0.000   0.185
 1737 08-13-29   0.080   0.057   0.241   0.000   0.000   0.000   0.000   0.000   0.291
 1738 08-13-28   0.080   0.057   0.232   0.000   0.000   0.000   0.000   0.000   0.229
 1739 08-13-27   0.080   0.057   0.224   0.000   0.000   0.000   0.000   0.000   0.251
 1740 08-13-23   0.080   0.057   0.191   0.000   0.000   0.000   0.000   0.000   0.234
 1741 08-13-20   0.080   0.057   0.166   0.000   0.000   0.000   0.000   0.000   0.170
 1742 08-13-18   0.080   0.057   0.149   0.000   0.000   0.000   0.000   0.000   0.240
 1743 08-13-11   0.080   0.057   0.091   0.000   0.000   0.000   0.000   0.000   0.215
 1744 08-12-40   0.080   0.052   0.332   0.000   0.000   0.000   0.000   0.000   0.200
 1745 08-12-39   0.080   0.052   0.324   0.000   0.000   0.000   0.000   0.000   0.211
 1746 08-12-38   0.080   0.052   0.315   0.000   0.000   0.000   0.000   0.000   0.204
 1747 08-12-36   0.080   0.052   0.299   0.000   0.000   0.000   0.000   0.000   0.209
 1748 08-12-34   0.080   0.052   0.282   0.000   0.000   0.000   0.000   0.000   0.231
